ceremony_number,year,date,url,category,winner,nominees
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Picture,No Country for Old Men,Atonement | Juno | Michael Clayton | There Will Be Blood
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Directing,Joel Coen and Ethan Coen,Julian Schnabel | Jason Reitman | Tony Gilroy | Paul Thomas Anderson
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Actor in a Leading Role,Daniel Day-Lewis,George Clooney | Johnny Depp | Tommy Lee Jones | Viggo Mortensen
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Actress in a Leading Role,Marion Cotillard,Cate Blanchett | Julie Christie | Laura Linney | Elliot Page (nominated as Ellen Page) [ a ]
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Actor in a Supporting Role,Javier Bardem,Casey Affleck | Philip Seymour Hoffman | Hal Holbrook | Tom Wilkinson
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Actress in a Supporting Role,Tilda Swinton,Cate Blanchett | Ruby Dee | Saoirse Ronan | Amy Ryan
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Writing (Original Screenplay),Juno,Lars and the Real Girl | Michael Clayton | Ratatouille | The Savages
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Writing (Adapted Screenplay),No Country for Old Men,Atonement | Away from Her | The Diving Bell and the Butterfly | There Will Be Blood
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Animated Feature Film,Ratatouille,Persepolis | Surf's Up
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Foreign Language Film,The Counterfeiters (Austria) in German,12 (Russia) in Russian | Beaufort (Israel) in Hebrew | Katyń (Poland) in Polish | Mongol (Kazakhstan) in Russian
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Documentary (Feature),Taxi to the Dark Side,No End in Sight | Operation Homecoming: Writing the Wartime Experience | Sicko | War/Dance
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Documentary (Short Subject),Freeheld,La Corona | Salim Baba | Sari's Mother
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Short Film (Live Action),Le Mozart des Pickpockets (The Mozart of Pickpockets),At Night | (Il Supplente) The Substitute | Tanghi Argentini | The Tonto Woman
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Short Film (Animated),Peter & the Wolf,Even Pigeons Go to Heaven (Même les pigeons vont au paradis) | I Met the Walrus | Madame Tutli-Putli | My Love (Moya Lyubov)
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Music (Original Score),Atonement,3:10 to Yuma | The Kite Runner | Michael Clayton | Ratatouille
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Music (Original Song),"""Falling Slowly"" from Once","""Happy Working Song"" from Enchanted | ""Raise It Up"" from August Rush | ""So Close"" from Enchanted | ""That's How You Know"" from Enchanted"
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Sound Editing,The Bourne Ultimatum,No Country for Old Men | Ratatouille | There Will Be Blood | Transformers
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Sound Mixing,The Bourne Ultimatum,3:10 to Yuma | No Country for Old Men | Ratatouille | Transformers
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Art Direction,Sweeney Todd: The Demon Barber of Fleet Street,American Gangster | Atonement | The Golden Compass | There Will Be Blood
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Cinematography,There Will Be Blood,The Assassination of Jesse James by the Coward Robert Ford | Atonement | The Diving Bell and the Butterfly | No Country for Old Men
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Makeup,La Vie en Rose,Norbit | Pirates of the Caribbean: At World's End
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Costume Design,Elizabeth: The Golden Age,Across the Universe | Atonement | La Vie en Rose | Sweeney Todd: The Demon Barber of Fleet Street
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Film Editing,The Bourne Ultimatum,The Diving Bell and the Butterfly | Into the Wild | No Country for Old Men | There Will Be Blood
80,2008,"February 24, 2008",https://en.wikipedia.org/wiki/80th_Academy_Awards,Best Visual Effects,The Golden Compass,Pirates of the Caribbean: At World's End | Transformers
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Picture,Slumdog Millionaire,The Curious Case of Benjamin Button | Frost/Nixon | Milk | The Reader
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Directing,Danny Boyle,David Fincher | Ron Howard | Gus Van Sant | Stephen Daldry
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Actor in a Leading Role,Sean Penn,Richard Jenkins | Frank Langella | Brad Pitt | Mickey Rourke
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Actress in a Leading Role,Kate Winslet,Anne Hathaway | Angelina Jolie | Melissa Leo | Meryl Streep
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Actor in a Supporting Role,Heath Ledger † – The Dark Knight as The Joker,Josh Brolin | Robert Downey Jr. | Philip Seymour Hoffman | Michael Shannon
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Actress in a Supporting Role,Penélope Cruz,Amy Adams | Viola Davis | Taraji P. Henson | Marisa Tomei
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Writing (Original Screenplay),Milk,Frozen River | Happy-Go-Lucky | In Bruges | WALL-E
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Writing (Adapted Screenplay),Slumdog Millionaire,The Curious Case of Benjamin Button | Doubt | Frost/Nixon | The Reader
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Animated Feature Film,WALL-E,Bolt | Kung Fu Panda
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Foreign Language Film,Departures (Japan) in Japanese,The Baader Meinhof Complex (Germany) in German | The Class (France) in French | Revanche (Austria) in German | Waltz with Bashir (Israel) in Hebrew
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Documentary (Feature),Man on Wire,The Betrayal | Encounters at the End of the World | The Garden | Trouble the Water
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Documentary (Short Subject),Smile Pinki,The Conscience of Nhem En | The Final Inch | The Witness: From the Balcony of Room 306
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Short Film (Live Action),Toyland (Spielzeugland) — Jochen Alexander Freydank,Manon on the Asphalt — Elizabeth Marre and Olivier Pont | New Boy — Steph Green and Tamara Anghie | On the Line (Auf der Strecke) — Reto Caffi | The Pig (Grisen) — Tivi Magnusson and Dorte Høgh
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Short Film (Animated),La Maison en Petits Cubes,Lavatory | Oktapodi | Presto | This Way Up
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Music (Original Score),Slumdog Millionaire,The Curious Case of Benjamin Button | Defiance | Milk | WALL-E
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Music (Original Song),"""Jai Ho"" from Slumdog Millionaire","""Down to Earth"" from WALL-E | ""O Saya"" from Slumdog Millionaire"
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Sound Editing,The Dark Knight,Iron Man | Slumdog Millionaire | WALL-E | Wanted
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Sound Mixing,Slumdog Millionaire,The Curious Case of Benjamin Button | The Dark Knight | WALL-E | Wanted
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Art Direction,The Curious Case of Benjamin Button,Changeling | The Dark Knight | The Duchess | Revolutionary Road
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Cinematography,Slumdog Millionaire,Changeling | The Curious Case of Benjamin Button | The Dark Knight | The Reader
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Makeup,The Curious Case of Benjamin Button,The Dark Knight | Hellboy II: The Golden Army
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Costume Design,The Duchess,Australia | The Curious Case of Benjamin Button | Milk | Revolutionary Road
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Film Editing,Slumdog Millionaire,The Curious Case of Benjamin Button | The Dark Knight | Frost/Nixon | Milk
81,2009,"February 22, 2009(2009-02-22)",https://en.wikipedia.org/wiki/81st_Academy_Awards,Best Visual Effects,The Curious Case of Benjamin Button,The Dark Knight | Iron Man
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Picture,The Hurt Locker,Avatar | The Blind Side | District 9 | An Education | Inglourious Basterds | Precious: Based on the Novel 'Push' by Sapphire | A Serious Man | Up | Up in the Air
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Directing,Kathryn Bigelow,James Cameron | Quentin Tarantino | Lee Daniels | Jason Reitman
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Actor in a Leading Role,Jeff Bridges,George Clooney | Colin Firth | Morgan Freeman | Jeremy Renner
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Actress in a Leading Role,Sandra Bullock,Helen Mirren | Carey Mulligan | Gabourey Sidibe | Meryl Streep
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Actor in a Supporting Role,Christoph Waltz,Matt Damon | Woody Harrelson | Christopher Plummer | Stanley Tucci
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Actress in a Supporting Role,Mo'Nique,Penélope Cruz | Vera Farmiga | Maggie Gyllenhaal | Anna Kendrick
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Writing (Original Screenplay),The Hurt Locker,Inglourious Basterds | The Messenger | A Serious Man | Up
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Writing (Adapted Screenplay),Precious: Based on the Novel 'Push' by Sapphire,District 9 | An Education | In the Loop | Up in the Air
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Animated Feature Film,Up,Coraline | Fantastic Mr. Fox | The Princess and the Frog | The Secret of Kells
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Foreign Language Film,The Secret in Their Eyes (Argentina) in Spanish – Directed by Juan José Campanella,"Ajami (Israel) in Arabic and Hebrew | The Milk of Sorrow (Peru) in Spanish and Quechua | A Prophet (France) in French, Corsican and Arabic | The White Ribbon (Germany) in German – Directed by Michael Haneke"
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Documentary (Feature),The Cove,"Burma VJ | Food, Inc. | The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers | Which Way Home"
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Documentary (Short Subject),Music by Prudence,China's Unnatural Disaster: The Tears of Sichuan Province | The Last Campaign of Governor Booth Gardner | The Last Truck: Closing of a GM Plant | Rabbit à la Berlin
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Short Film (Live Action),The New Tenants,The Door | Instead of Abracadabra | Kavi | Miracle Fish
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Short Film (Animated),Logorama,French Roast | Granny O'Grimm's Sleeping Beauty | The Lady and the Reaper | A Matter of Loaf and Death
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Music (Original Score),Up,Avatar | Fantastic Mr. Fox | The Hurt Locker | Sherlock Holmes
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Music (Original Song),"""The Weary Kind"" from Crazy Heart","""Almost There"" from The Princess and the Frog | ""Down in New Orleans"" from The Princess and the Frog | ""Loin de Paname"" from Paris 36 | ""Take it All"" from Nine"
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Sound Editing,The Hurt Locker,Avatar | Inglourious Basterds | Star Trek | Up
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Sound Mixing,The Hurt Locker,Avatar | Inglourious Basterds | Star Trek | Transformers: Revenge of the Fallen
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Art Direction,Avatar,The Imaginarium of Doctor Parnassus | Nine | Sherlock Holmes | The Young Victoria
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Cinematography,Avatar,Harry Potter and the Half-Blood Prince | The Hurt Locker | Inglourious Basterds | The White Ribbon
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Makeup,Star Trek,Il Divo | The Young Victoria
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Costume Design,The Young Victoria,Bright Star | Coco Before Chanel | The Imaginarium of Doctor Parnassus | Nine
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Film Editing,The Hurt Locker,Avatar | District 9 | Inglourious Basterds | Precious: Based on the Novel 'Push' by Sapphire
82,2010,"March 7, 2010",https://en.wikipedia.org/wiki/82nd_Academy_Awards,Best Visual Effects,Avatar,District 9 | Star Trek
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Picture,The King's Speech,Black Swan | The Fighter | Inception | The Kids Are All Right | 127 Hours | The Social Network | Toy Story 3 | True Grit | Winter's Bone
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Directing,Tom Hooper,Darren Aronofsky | David O. Russell | David Fincher | Joel Coen and Ethan Coen
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Actor in a Leading Role,Colin Firth,Javier Bardem | Jeff Bridges | Jesse Eisenberg | James Franco
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Actress in a Leading Role,Natalie Portman,Annette Bening | Nicole Kidman | Jennifer Lawrence | Michelle Williams
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Actor in a Supporting Role,Christian Bale,John Hawkes | Jeremy Renner | Mark Ruffalo | Geoffrey Rush
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Actress in a Supporting Role,Melissa Leo,Amy Adams | Helena Bonham Carter | Hailee Steinfeld | Jacki Weaver
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Writing (Original Screenplay),The King's Speech,Another Year | The Fighter | Inception | The Kids Are All Right
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Writing (Adapted Screenplay),The Social Network,127 Hours | Toy Story 3 | True Grit | Winter's Bone
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Animated Feature Film,Toy Story 3,How to Train Your Dragon | The Illusionist
83,2011,"February 27, 2011",https://en.wikipedia.org/wiki/83rd_Academy_Awards,Best Foreign Language Film,In a Better World (Denmark) in Danish,Biutiful (Mexico) in Spanish | Dogtooth (Greece) in Greek | Incendies (Canada) in French | Outside the Law (Algeria) in Arabic
